"convocation","gender","last_name","first_name","year","years","start","age_at_start","full_name","label"
5,1,"Павленко","Юрій",1975,"2006-2007","2006",31,"Юрій Павленко",3
5,1,"Синиця","Артем",1975,"2006-2007","2006",31,"Артем Синиця",4
5,2,"Лукаш","Олена",1976,"2006-2007","2006",30,"Олена Лукаш",1
5,1,"Зац","Олександр",1976,"2006-2007","2006",30,"Олександр Зац",2
5,1,"Луцький","Максим",1976,"2006-2007","2006",30,"Максим Луцький",3
5,1,"Пшонка","Артем",1976,"2006-2007","2006",30,"Артем Пшонка",4
5,1,"Рибаков","Ігор",1976,"2006-2007","2006",30,"Ігор Рибаков",5
5,1,"Хомутиннік","Віталій",1976,"2006-2007","2006",30,"Віталій Хомутиннік",6
5,1,"Шевченко","Андрій",1976,"2006-2007","2006",30,"Андрій Шевченко",7
5,2,"Ковалевська","Юлія",1977,"2006-2007","2006",29,"Юлія Ковалевська",1
5,1,"Філіндаш","Євген",1977,"2006-2007","2006",29,"Євген Філіндаш",2
5,1,"Крючков","Дмитро",1978,"2006-2007","2006",28,"Дмитро Крючков",1
5,1,"Антемюк","Анатолій",1979,"2006-2007","2006",27,"Анатолій Антемюк",1
5,1,"Калюжний","Віталій",1979,"2006-2007","2006",27,"Віталій Калюжний",2
5,1,"Пінчук","Андрій",1980,"2006-2007","2006",26,"Андрій Пінчук",1
5,1,"Писаренко","Валерій",1980,"2006-2007","2006",26,"Валерій Писаренко",2
5,2,"Матюха","Валерія",1981,"2006-2007","2006",25,"Валерія Матюха",1
5,1,"Волошенков","Дмитро",1981,"2006-2007","2006",25,"Дмитро Волошенков",2
5,1,"Суслов","Євгеній",1981,"2006-2007","2006",25,"Євгеній Суслов",3
5,1,"Янукович","Віктор",1981,"2006-2007","2006",25,"Віктор Янукович",4
6,1,"Герасимов","Іван",1921,"2007-2012","2007",86,"Іван Герасимов",1
6,1,"Сподаренко","Іван",1931,"2007-2012","2007",76,"Іван Сподаренко",1
6,1,"Звягільський","Юхим",1933,"2007-2012","2007",74,"Юхим Звягільський",1
6,1,"Косів","Михайло",1934,"2007-2012","2007",73,"Михайло Косів",1
6,1,"Федорчук","Ярослав",1936,"2007-2012","2007",71,"Ярослав Федорчук",1
6,1,"Ісаєв","Леонід",1937,"2007-2012","2007",70,"Леонід Ісаєв",1
6,1,"Константинов","Євген",1937,"2007-2012","2007",70,"Євген Константинов",2
6,1,"Радовець","Арнольд",1937,"2007-2012","2007",70,"Арнольд Радовець",3
6,1,"Богуслаєв","Вячеслав",1938,"2007-2012","2007",69,"Вячеслав Богуслаєв",1
6,1,"Дейч","Борис",1938,"2007-2012","2007",69,"Борис Дейч",2
6,1,"Зубець","Михайло",1938,"2007-2012","2007",69,"Михайло Зубець",3
6,1,"Корж","Віталій",1938,"2007-2012","2007",69,"Віталій Корж",4
6,1,"Мармазов","Євген",1938,"2007-2012","2007",69,"Євген Мармазов",5
6,1,"Омельченко","Олександр",1938,"2007-2012","2007",69,"Олександр Омельченко",6
6,1,"Поляченко","Володимир",1938,"2007-2012","2007",69,"Володимир Поляченко",7
6,1,"Білорус","Олег",1939,"2007-2012","2007",68,"Олег Білорус",1
6,1,"Мовчан","Павло",1939,"2007-2012","2007",68,"Павло Мовчан",2
6,1,"Сідельник","Іван",1939,"2007-2012","2007",68,"Іван Сідельник",3
6,1,"Ткаченко","Олександр",1939,"2007-2012","2007",68,"Олександр Ткаченко",4
6,1,"Гнаткевич","Юрій",1940,"2007-2012","2007",67,"Юрій Гнаткевич",1
6,1,"Кирильчук","Євген",1940,"2007-2012","2007",67,"Євген Кирильчук",2
6,1,"Білаш","Борис",1941,"2007-2012","2007",66,"Борис Білаш",1
6,1,"Кендзьор","Ярослав",1941,"2007-2012","2007",66,"Ярослав Кендзьор",2
6,1,"Крук","Юрій",1941,"2007-2012","2007",66,"Юрій Крук",3
6,1,"Плющ","Іван",1941,"2007-2012","2007",66,"Іван Плющ",4
6,1,"Таран","Віктор",1941,"2007-2012","2007",66,"Віктор Таран",5
6,1,"Шаго","Євген",1941,"2007-2012","2007",66,"Євген Шаго",6
6,1,"Притика","Дмитро",1942,"2007-2012","2007",65,"Дмитро Притика",1
6,1,"Скудар","Георгій",1942,"2007-2012","2007",65,"Георгій Скудар",2
6,1,"Тищенко","Олег",1942,"2007-2012","2007",65,"Олег Тищенко",3
6,1,"Яворівський","Володимир",1942,"2007-2012","2007",65,"Володимир Яворівський",4
6,1,"Буджерак","Олександр",1943,"2007-2012","2007",64,"Олександр Буджерак",1
6,1,"Джемілєв","Мустафа",1943,"2007-2012","2007",64,"Мустафа Джемілєв",2
6,1,"Матвєєв","Валентин",1943,"2007-2012","2007",64,"Валентин Матвєєв",3
6,1,"Матвєєв","Володимир",1943,"2007-2012","2007",64,"Володимир Матвєєв",4
6,1,"Пєрєдєрій","В'ячеслав",1943,"2007-2012","2007",64,"В'ячеслав Пєрєдєрій",5
6,1,"Стоян","Олександр",1943,"2007-2012","2007",64,"Олександр Стоян",6
6,2,"Мостіпан","Уляна",1944,"2007-2012","2007",63,"Уляна Мостіпан",1
6,1,"Коржев","Анатолій",1944,"2007-2012","2007",63,"Анатолій Коржев",2
6,1,"Литвинов","Леонід",1944,"2007-2012","2007",63,"Леонід Литвинов",3
6,1,"Самойленко","Юрій",1944,"2007-2012","2007",63,"Юрій Самойленко",4
6,1,"Янковський","Микола",1944,"2007-2012","2007",63,"Микола Янковський",5
6,1,"Коваль","Вячеслав",1945,"2007-2012","2007",62,"Вячеслав Коваль",1
6,1,"Комар","Микола",1945,"2007-2012","2007",62,"Микола Комар",2
6,1,"Кравченко","Микола",1945,"2007-2012","2007",62,"Микола Кравченко",3
6,1,"Самофалов","Геннадій",1945,"2007-2012","2007",62,"Геннадій Самофалов",4
6,1,"Табачнік","Яків",1945,"2007-2012","2007",62,"Яків Табачнік",5
6,1,"Тополов","Віктор",1945,"2007-2012","2007",62,"Віктор Тополов",6
6,1,"Турманов","Віктор",1945,"2007-2012","2007",62,"Віктор Турманов",7
6,2,"Сорочинська-Кириленко","Раїса",1946,"2007-2012","2007",61,"Раїса Сорочинська-Кириленко",1
6,1,"Бірюк","Лев",1946,"2007-2012","2007",61,"Лев Бірюк",2
6,1,"Бевзенко","Валерій",1946,"2007-2012","2007",61,"Валерій Бевзенко",3
6,1,"Зубов","Валентин",1946,"2007-2012","2007",61,"Валентин Зубов",4
6,1,"Ландик","Валентин",1946,"2007-2012","2007",61,"Валентин Ландик",5
6,1,"Петренко","Вадим",1946,"2007-2012","2007",61,"Вадим Петренко",6
6,1,"Рибак","Володимир",1946,"2007-2012","2007",61,"Володимир Рибак",7
6,1,"Шпак","Василь",1946,"2007-2012","2007",61,"Василь Шпак",8
6,1,"Ющенко","Петро",1946,"2007-2012","2007",61,"Петро Ющенко",9
6,2,"Ващук","Катерина",1947,"2007-2012","2007",60,"Катерина Ващук",1
6,1,"Азаров","Микола",1947,"2007-2012","2007",60,"Микола Азаров",2
6,1,"Васадзе","Таріел",1947,"2007-2012","2007",60,"Таріел Васадзе",3
6,1,"Глусь","Степан",1947,"2007-2012","2007",60,"Степан Глусь",4
6,1,"Давимука","Степан",1947,"2007-2012","2007",60,"Степан Давимука",5
6,1,"Демянко","Микола",1947,"2007-2012","2007",60,"Микола Демянко",6
6,1,"Дончак","Володимир",1947,"2007-2012","2007",60,"Володимир Дончак",7
6,1,"Кальченко","Валерій",1947,"2007-2012","2007",60,"Валерій Кальченко",8
6,1,"Кульчинський","Микола",1947,"2007-2012","2007",60,"Микола Кульчинський",9
6,1,"Павленко","Едуард",1947,"2007-2012","2007",60,"Едуард Павленко",10
6,1,"Скибінецький","Олександр",1947,"2007-2012","2007",60,"Олександр Скибінецький",11
6,1,"Хара","Василь",1947,"2007-2012","2007",60,"Василь Хара",12
6,1,"Яцуба","Володимир",1947,"2007-2012","2007",60,"Володимир Яцуба",13
6,2,"Александровська","Алла",1948,"2007-2012","2007",59,"Алла Александровська",1
6,2,"Шмельова","Світлана",1948,"2007-2012","2007",59,"Світлана Шмельова",2
6,1,"Євтухов","Василь",1948,"2007-2012","2007",59,"Василь Євтухов",3
6,1,"Єхануров","Юрій",1948,"2007-2012","2007",59,"Юрій Єхануров",4
6,1,"Грач","Леонід",1948,"2007-2012","2007",59,"Леонід Грач",5
6,1,"Даниленко","Володимир",1948,"2007-2012","2007",59,"Володимир Даниленко",6
6,1,"Кисельов","Василь",1948,"2007-2012","2007",59,"Василь Кисельов",7
6,1,"Колоцей","Юрій",1948,"2007-2012","2007",59,"Юрій Колоцей",8
6,1,"Крайній","Валерій",1948,"2007-2012","2007",59,"Валерій Крайній",9
6,1,"Потапов","Василь",1948,"2007-2012","2007",59,"Василь Потапов",10
6,1,"Шкутяк","Зіновій",1948,"2007-2012","2007",59,"Зіновій Шкутяк",11
6,1,"Ягоферов","Анатолій",1948,"2007-2012","2007",59,"Анатолій Ягоферов",12
6,2,"Єгоренко","Тамара",1949,"2007-2012","2007",58,"Тамара Єгоренко",1
6,2,"Болюра","Антоніна",1949,"2007-2012","2007",58,"Антоніна Болюра",2
6,1,"Бабурін","Олексій",1949,"2007-2012","2007",58,"Олексій Бабурін",3
6,1,"Демішкан","Володимир",1949,"2007-2012","2007",58,"Володимир Демішкан",4
6,1,"Деркач","Микола",1949,"2007-2012","2007",58,"Микола Деркач",5
6,1,"Джига","Микола",1949,"2007-2012","2007",58,"Микола Джига",6
6,1,"Калетнік","Григорій",1949,"2007-2012","2007",58,"Григорій Калетнік",7
6,1,"Ключковський","Юрій",1949,"2007-2012","2007",58,"Юрій Ключковський",8
6,1,"Літвінов","Володимир",1949,"2007-2012","2007",58,"Володимир Літвінов",9
6,1,"Ландік","Володимир",1949,"2007-2012","2007",58,"Володимир Ландік",10
6,1,"Лемза","Володимир",1949,"2007-2012","2007",58,"Володимир Лемза",11
6,1,"Полохало","Володимир",1949,"2007-2012","2007",58,"Володимир Полохало",12
6,1,"Потапчук","Микола",1949,"2007-2012","2007",58,"Микола Потапчук",13
6,1,"Сінченко","Віктор",1949,"2007-2012","2007",58,"Віктор Сінченко",14
6,1,"Сербін","Юрій",1949,"2007-2012","2007",58,"Юрій Сербін",15
6,1,"Скубашевський","Станіслав",1949,"2007-2012","2007",58,"Станіслав Скубашевський",16
6,1,"Тарасюк","Борис",1949,"2007-2012","2007",58,"Борис Тарасюк",17
6,1,"Тихонов","Віктор",1949,"2007-2012","2007",58,"Віктор Тихонов",18
6,1,"Фесенко","Леонід",1949,"2007-2012","2007",58,"Леонід Фесенко",19
6,1,"Цибенко","Петро",1949,"2007-2012","2007",58,"Петро Цибенко",20
6,1,"Гудима","Олександр",1950,"2007-2012","2007",57,"Олександр Гудима",1
6,1,"Круглов","Микола",1950,"2007-2012","2007",57,"Микола Круглов",2
6,1,"Лещенко","Володимир",1950,"2007-2012","2007",57,"Володимир Лещенко",3
6,1,"Малишев","Володимир",1950,"2007-2012","2007",57,"Володимир Малишев",4
6,1,"Мартинюк","Адам",1950,"2007-2012","2007",57,"Адам Мартинюк",5
6,1,"Москаль","Геннадій",1950,"2007-2012","2007",57,"Геннадій Москаль",6
6,1,"Петрук","Микола",1950,"2007-2012","2007",57,"Микола Петрук",7
6,1,"Пригодський","Антон",1950,"2007-2012","2007",57,"Антон Пригодський",8
6,1,"Рижук","Сергій",1950,"2007-2012","2007",57,"Сергій Рижук",9
6,1,"Солошенко","Микола",1950,"2007-2012","2007",57,"Микола Солошенко",10
6,1,"Толстенко","Володимир",1950,"2007-2012","2007",57,"Володимир Толстенко",11
6,1,"Філіпчук","Георгій",1950,"2007-2012","2007",57,"Георгій Філіпчук",12
6,1,"Шлемко","Дмитро",1950,"2007-2012","2007",57,"Дмитро Шлемко",13
6,1,"Янукович","Віктор",1950,"2007-2012","2007",57,"Віктор Янукович",14
6,2,"Ковальова","Юлія",1951,"2007-2012","2007",56,"Юлія Ковальова",1
6,2,"Самойлик","Катерина",1951,"2007-2012","2007",56,"Катерина Самойлик",2
6,1,"Болдирєв","Юрій",1951,"2007-2012","2007",56,"Юрій Болдирєв",3
6,1,"Васильєв","Олександр",1951,"2007-2012","2007",56,"Олександр Васильєв",4
6,1,"Вернидубов","Іван",1951,"2007-2012","2007",56,"Іван Вернидубов",5
6,1,"Гасюк","Петро",1951,"2007-2012","2007",56,"Петро Гасюк",6
6,1,"Костенко","Юрій",1951,"2007-2012","2007",56,"Юрій Костенко",7
6,1,"Куровський","Іван",1951,"2007-2012","2007",56,"Іван Куровський",8
6,1,"Лукашук","Олег",1951,"2007-2012","2007",56,"Олег Лукашук",9
6,1,"Омельченко","Григорій",1951,"2007-2012","2007",56,"Григорій Омельченко",10
6,1,"Пачесюк","Сергій",1951,"2007-2012","2007",56,"Сергій Пачесюк",11
6,1,"Пудов","Борис",1951,"2007-2012","2007",56,"Борис Пудов",12
6,1,"Рудченко","Микола",1951,"2007-2012","2007",56,"Микола Рудченко",13
6,1,"Сухий","Ярослав",1951,"2007-2012","2007",56,"Ярослав Сухий",14
6,1,"Трайдук","Микола",1951,"2007-2012","2007",56,"Микола Трайдук",15
6,1,"Шершун","Микола",1951,"2007-2012","2007",56,"Микола Шершун",16
6,1,"Бондаренко","Володимир",1952,"2007-2012","2007",55,"Володимир Бондаренко",1
6,1,"Гуреєв","Василь",1952,"2007-2012","2007",55,"Василь Гуреєв",2
6,1,"Демидко","Володимир",1952,"2007-2012","2007",55,"Володимир Демидко",3
6,1,"Заєць","Іван",1952,"2007-2012","2007",55,"Іван Заєць",4
6,1,"Зварич","Ігор",1952,"2007-2012","2007",55,"Ігор Зварич",5
6,1,"Круць","Микола",1952,"2007-2012","2007",55,"Микола Круць",6
6,1,"Кунченко","Олексій",1952,"2007-2012","2007",55,"Олексій Кунченко",7
6,1,"Лановий","Володимир",1952,"2007-2012","2007",55,"Володимир Лановий",8
6,1,"Левцун","Володимир",1952,"2007-2012","2007",55,"Володимир Левцун",9
6,1,"Наконечний","Володимир",1952,"2007-2012","2007",55,"Володимир Наконечний",10
6,1,"Петров","Борис",1952,"2007-2012","2007",55,"Борис Петров",11
6,1,"Романюк","Микола",1952,"2007-2012","2007",55,"Микола Романюк",12
6,1,"Сивульський","Микола",1952,"2007-2012","2007",55,"Микола Сивульський",13
6,1,"Симоненко","Петро",1952,"2007-2012","2007",55,"Петро Симоненко",14
6,1,"Слаута","Віктор",1952,"2007-2012","2007",55,"Віктор Слаута",15
6,1,"Стельмашенко","Василь",1952,"2007-2012","2007",55,"Василь Стельмашенко",16
6,1,"Стешенко","Олександр",1952,"2007-2012","2007",55,"Олександр Стешенко",17
6,1,"Талишев","Євген",1952,"2007-2012","2007",55,"Євген Талишев",18
6,2,"Бахтеєва","Тетяна",1953,"2007-2012","2007",54,"Тетяна Бахтеєва",1
6,2,"Богатирьова","Раїса",1953,"2007-2012","2007",54,"Раїса Богатирьова",2
6,1,"Бевз","Валерій",1953,"2007-2012","2007",54,"Валерій Бевз",3
6,1,"Васильєв","Геннадій",1953,"2007-2012","2007",54,"Геннадій Васильєв",4
6,1,"Вечерко","Володимир",1953,"2007-2012","2007",54,"Володимир Вечерко",5
6,1,"Гусаров","Сергій",1953,"2007-2012","2007",54,"Сергій Гусаров",6
6,1,"Зварич","Роман",1953,"2007-2012","2007",54,"Роман Зварич",7
6,1,"Клімов","Леонід",1953,"2007-2012","2007",54,"Леонід Клімов",8
6,1,"Корж","Павло",1953,"2007-2012","2007",54,"Павло Корж",9
6,1,"Матвієнко","Анатолій",1953,"2007-2012","2007",54,"Анатолій Матвієнко",10
6,1,"Мороко","Юрій",1953,"2007-2012","2007",54,"Юрій Мороко",11
6,1,"Сулковський","Павло",1953,"2007-2012","2007",54,"Павло Сулковський",12
6,1,"Тулуб","Сергій",1953,"2007-2012","2007",54,"Сергій Тулуб",13
6,1,"Черноморов","Олександр",1953,"2007-2012","2007",54,"Олександр Черноморов",14
6,1,"Чечетов","Михайло",1953,"2007-2012","2007",54,"Михайло Чечетов",15
6,2,"Белоусова","Ірина",1954,"2007-2012","2007",53,"Ірина Белоусова",1
6,2,"Шишкіна","Зоя",1954,"2007-2012","2007",53,"Зоя Шишкіна",2
6,1,"Єфремов","Олександр",1954,"2007-2012","2007",53,"Олександр Єфремов",3
6,1,"Гайдаєв","Юрій",1954,"2007-2012","2007",53,"Юрій Гайдаєв",4
6,1,"Головатий","Сергій",1954,"2007-2012","2007",53,"Сергій Головатий",5
6,1,"Дарда","Олександр",1954,"2007-2012","2007",53,"Олександр Дарда",6
6,1,"Довгий","Станіслав",1954,"2007-2012","2007",53,"Станіслав Довгий",7
6,1,"Ківалов","Сергій",1954,"2007-2012","2007",53,"Сергій Ківалов",8
6,1,"Кінах","Анатолій",1954,"2007-2012","2007",53,"Анатолій Кінах",9
6,1,"Карпук","Володимир",1954,"2007-2012","2007",53,"Володимир Карпук",10
6,1,"Костусєв","Олексій",1954,"2007-2012","2007",53,"Олексій Костусєв",11
6,1,"Кузьменко","Петро",1954,"2007-2012","2007",53,"Петро Кузьменко",12
6,1,"Кузьмук","Олександр",1954,"2007-2012","2007",53,"Олександр Кузьмук",13
6,1,"Маньковський","Григорій",1954,"2007-2012","2007",53,"Григорій Маньковський",14
6,1,"Мирний","Іван",1954,"2007-2012","2007",53,"Іван Мирний",15
6,1,"Мироненко","Михайло",1954,"2007-2012","2007",53,"Михайло Мироненко",16
6,1,"Пеклушенко","Олександр",1954,"2007-2012","2007",53,"Олександр Пеклушенко",17
6,1,"Пинзеник","Віктор",1954,"2007-2012","2007",53,"Віктор Пинзеник",18
6,1,"Савчук","Олександр",1954,"2007-2012","2007",53,"Олександр Савчук",19
6,1,"Сушкевич","Валерій",1954,"2007-2012","2007",53,"Валерій Сушкевич",20
6,1,"Тітенко","Сергій",1954,"2007-2012","2007",53,"Сергій Тітенко",21
6,1,"Швець","Віктор",1954,"2007-2012","2007",53,"Віктор Швець",22
6,2,"Бондаренко","Олена",1955,"2007-2012","2007",52,"Олена Бондаренко",1
6,1,"Іваненко","Володимир",1955,"2007-2012","2007",52,"Володимир Іваненко",2
6,1,"Бондар","Олександр",1955,"2007-2012","2007",52,"Олександр Бондар",3
6,1,"Воропаєв","Юрій",1955,"2007-2012","2007",52,"Юрій Воропаєв",4
6,1,"Журавський","Віталій",1955,"2007-2012","2007",52,"Віталій Журавський",5
6,1,"Камчатний","Валерій",1955,"2007-2012","2007",52,"Валерій Камчатний",6
6,1,"Логвиненко","Олексій",1955,"2007-2012","2007",52,"Олексій Логвиненко",7
6,1,"Макієнко","Володимир",1955,"2007-2012","2007",52,"Володимир Макієнко",8
6,1,"Осика","Сергій",1955,"2007-2012","2007",52,"Сергій Осика",9
6,1,"Писарчук","Петро",1955,"2007-2012","2007",52,"Петро Писарчук",10
6,1,"Сігал","Євген",1955,"2007-2012","2007",52,"Євген Сігал",11
6,1,"Сафіуллін","Равіль",1955,"2007-2012","2007",52,"Равіль Сафіуллін",12
6,1,"Філенко","Володимир",1955,"2007-2012","2007",52,"Володимир Філенко",13
6,1,"Чорноволенко","Олександр",1955,"2007-2012","2007",52,"Олександр Чорноволенко",14
6,1,"Шевчук","Сергій",1955,"2007-2012","2007",52,"Сергій Шевчук",15
6,1,"Єресько","Ігор",1956,"2007-2012","2007",51,"Ігор Єресько",1
6,1,"Вінський","Йосип",1956,"2007-2012","2007",51,"Йосип Вінський",2
6,1,"Волинець","Михайло",1956,"2007-2012","2007",51,"Михайло Волинець",3
6,1,"Демчишен","Василь",1956,"2007-2012","2007",51,"Василь Демчишен",4
6,1,"Кириленко","Іван",1956,"2007-2012","2007",51,"Іван Кириленко",5
6,1,"Козуб","Олександр",1956,"2007-2012","2007",51,"Олександр Козуб",6
6,1,"Лавринович","Олександр",1956,"2007-2012","2007",51,"Олександр Лавринович",7
6,1,"Литвин","Володимир",1956,"2007-2012","2007",51,"Володимир Литвин",8
6,1,"Павленко","Сергій",1956,"2007-2012","2007",51,"Сергій Павленко",9
6,1,"Подгорний","Сергій",1956,"2007-2012","2007",51,"Сергій Подгорний",10
6,1,"Полунєєв","Юрій",1956,"2007-2012","2007",51,"Юрій Полунєєв",11
6,1,"Сирота","Михайло",1956,"2007-2012","2007",51,"Михайло Сирота",12
6,1,"Слободян","Олександр",1956,"2007-2012","2007",51,"Олександр Слободян",13
6,1,"Толстоухов","Анатолій",1956,"2007-2012","2007",51,"Анатолій Толстоухов",14
6,2,"Білозір","Оксана",1957,"2007-2012","2007",50,"Оксана Білозір",1
6,2,"Григорович","Лілія",1957,"2007-2012","2007",50,"Лілія Григорович",2
6,1,"Баранов","Валерій",1957,"2007-2012","2007",50,"Валерій Баранов",3
6,1,"Борисов","Валерій",1957,"2007-2012","2007",50,"Валерій Борисов",4
6,1,"Гацько","Валерій",1957,"2007-2012","2007",50,"Валерій Гацько",5
6,1,"Гейман","Олег",1957,"2007-2012","2007",50,"Олег Гейман",6
6,1,"Гордієнко","Сергій",1957,"2007-2012","2007",50,"Сергій Гордієнко",7
6,1,"Гриневецький","Сергій",1957,"2007-2012","2007",50,"Сергій Гриневецький",8
6,1,"Гриценко","Анатолій",1957,"2007-2012","2007",50,"Анатолій Гриценко",9
6,1,"Зубанов","Володимир",1957,"2007-2012","2007",50,"Володимир Зубанов",10
6,1,"Кармазін","Юрій",1957,"2007-2012","2007",50,"Юрій Кармазін",11
6,1,"Корж","Віктор",1957,"2007-2012","2007",50,"Віктор Корж",12
6,1,"Курило","Віталій",1957,"2007-2012","2007",50,"Віталій Курило",13
6,1,"Мельник","Петро",1957,"2007-2012","2007",50,"Петро Мельник",14
6,1,"Мойсик","Володимир",1957,"2007-2012","2007",50,"Володимир Мойсик",15
6,1,"Олійник","Володимир",1957,"2007-2012","2007",50,"Володимир Олійник",16
6,1,"Оніщук","Микола",1957,"2007-2012","2007",50,"Микола Оніщук",17
6,1,"Сас","Сергій",1957,"2007-2012","2007",50,"Сергій Сас",18
6,2,"Герасим'юк","Ольга",1958,"2007-2012","2007",49,"Ольга Герасим'юк",1
6,1,"Бойко","Юрій",1958,"2007-2012","2007",49,"Юрій Бойко",2
6,1,"Глазунов","Сергій",1958,"2007-2012","2007",49,"Сергій Глазунов",3
6,1,"Джарти","Василь",1958,"2007-2012","2007",49,"Василь Джарти",4
6,1,"Зубик","Володимир",1958,"2007-2012","2007",49,"Володимир Зубик",5
6,1,"Колесніченко","Вадим",1958,"2007-2012","2007",49,"Вадим Колесніченко",6
6,1,"Крупко","Петро",1958,"2007-2012","2007",49,"Петро Крупко",7
6,1,"Куйбіда","Василь",1958,"2007-2012","2007",49,"Василь Куйбіда",8
6,1,"Лисов","Ігор",1958,"2007-2012","2007",49,"Ігор Лисов",9
6,1,"Полянчич","Михайло",1958,"2007-2012","2007",49,"Михайло Полянчич",10
6,1,"Скубенко","Володимир",1958,"2007-2012","2007",49,"Володимир Скубенко",11
6,1,"Стретович","Володимир",1958,"2007-2012","2007",49,"Володимир Стретович",12
6,1,"Тимошенко","Микола",1958,"2007-2012","2007",49,"Микола Тимошенко",13
6,1,"Чуднов","Василь",1958,"2007-2012","2007",49,"Василь Чуднов",14
6,1,"Шиянов","Борис",1958,"2007-2012","2007",49,"Борис Шиянов",15
6,2,"Герман","Ганна",1959,"2007-2012","2007",48,"Ганна Герман",1
6,1,"Іванющенко","Юрій",1959,"2007-2012","2007",48,"Юрій Іванющенко",2
6,1,"Березкін","Станіслав",1959,"2007-2012","2007",48,"Станіслав Березкін",3
6,1,"Козак","Володимир",1959,"2007-2012","2007",48,"Володимир Козак",4
6,1,"Кошин","Сергій",1959,"2007-2012","2007",48,"Сергій Кошин",5
6,1,"Курпіль","Степан",1959,"2007-2012","2007",48,"Степан Курпіль",6
6,1,"Майборода","Сергій",1959,"2007-2012","2007",48,"Сергій Майборода",7
6,1,"Матчук","Віктор",1959,"2007-2012","2007",48,"Віктор Матчук",8
6,1,"Муц","Орест",1959,"2007-2012","2007",48,"Орест Муц",9
6,1,"Піскун","Святослав",1959,"2007-2012","2007",48,"Святослав Піскун",10
6,1,"Рябека","Олександр",1959,"2007-2012","2007",48,"Олександр Рябека",11
6,1,"Сенченко","Андрій",1959,"2007-2012","2007",48,"Андрій Сенченко",12
6,1,"Черній","Василь",1959,"2007-2012","2007",48,"Василь Черній",13
6,2,"Акімова","Ірина",1960,"2007-2012","2007",47,"Ірина Акімова",1
6,2,"Богословська","Інна",1960,"2007-2012","2007",47,"Інна Богословська",2
6,2,"Денісова","Людмила",1960,"2007-2012","2007",47,"Людмила Денісова",3
6,2,"Тимошенко","Юлія",1960,"2007-2012","2007",47,"Юлія Тимошенко",4
6,1,"Єдін","Олександр",1960,"2007-2012","2007",47,"Олександр Єдін",5
6,1,"Алексєєв","Ігор",1960,"2007-2012","2007",47,"Ігор Алексєєв",6
6,1,"Веліжанський","Сергій",1960,"2007-2012","2007",47,"Сергій Веліжанський",7
6,1,"Головченко","Ігор",1960,"2007-2012","2007",47,"Ігор Головченко",8
6,1,"Джоджик","Ярослав",1960,"2007-2012","2007",47,"Ярослав Джоджик",9
6,1,"Зімін","Євген",1960,"2007-2012","2007",47,"Євген Зімін",10
6,1,"Забзалюк","Роман",1960,"2007-2012","2007",47,"Роман Забзалюк",11
6,1,"Заблоцький","Віталій",1960,"2007-2012","2007",47,"Віталій Заблоцький",12
6,1,"Луценко","Сергій",1960,"2007-2012","2007",47,"Сергій Луценко",13
6,1,"Маліч","Олег",1960,"2007-2012","2007",47,"Олег Маліч",14
6,1,"Мхітарян","Нвєр",1960,"2007-2012","2007",47,"Нвєр Мхітарян",15
6,1,"Немиря","Григорій",1960,"2007-2012","2007",47,"Григорій Немиря",16
6,1,"Одарченко","Юрій",1960,"2007-2012","2007",47,"Юрій Одарченко",17
6,1,"Папієв","Михайло",1960,"2007-2012","2007",47,"Михайло Папієв",18
6,1,"Поживанов","Михайло",1960,"2007-2012","2007",47,"Михайло Поживанов",19
6,1,"Попов","Олександр",1960,"2007-2012","2007",47,"Олександр Попов",20
6,1,"Присяжнюк","Микола",1960,"2007-2012","2007",47,"Микола Присяжнюк",21
6,1,"Радковський","Олег",1960,"2007-2012","2007",47,"Олег Радковський",22
6,1,"Сівкович","Володимир",1960,"2007-2012","2007",47,"Володимир Сівкович",23
6,1,"Семинога","Анатолій",1960,"2007-2012","2007",47,"Анатолій Семинога",24
6,1,"Фельдман","Олександр",1960,"2007-2012","2007",47,"Олександр Фельдман",25
6,1,"Аржевітін","Станіслав",1961,"2007-2012","2007",46,"Станіслав Аржевітін",1
6,1,"Аркаллаєв","Нуруліслам",1961,"2007-2012","2007",46,"Нуруліслам Аркаллаєв",2
6,1,"Білий","Олексій",1961,"2007-2012","2007",46,"Олексій Білий",3
6,1,"Васютін","Сергій",1961,"2007-2012","2007",46,"Сергій Васютін",4
6,1,"Ганущак","Юрій",1961,"2007-2012","2007",46,"Юрій Ганущак",5
6,1,"Гринів","Ігор",1961,"2007-2012","2007",46,"Ігор Гринів",6
6,1,"Грицак","Василь",1961,"2007-2012","2007",46,"Василь Грицак",7
6,1,"Гуменюк","Ігор",1961,"2007-2012","2007",46,"Ігор Гуменюк",8
6,1,"Кріль","Ігор",1961,"2007-2012","2007",46,"Ігор Кріль",9
6,1,"Кучеренко","Олексій",1961,"2007-2012","2007",46,"Олексій Кучеренко",10
6,1,"Личук","Володимир",1961,"2007-2012","2007",46,"Володимир Личук",11
6,1,"Мартиненко","Микола",1961,"2007-2012","2007",46,"Микола Мартиненко",12
6,1,"Мельник","Станіслав",1961,"2007-2012","2007",46,"Станіслав Мельник",13
6,1,"Пилипишин","Віктор",1961,"2007-2012","2007",46,"Віктор Пилипишин",14
6,1,"Сандлер","Дмитро",1961,"2007-2012","2007",46,"Дмитро Сандлер",15
